,Driver_ID,Gender,City,Education_Level,Joining Designation,Current_date,Total_Months_Worked,Max_Grade,Income_Total,Age_Max,Total_Business_Value,Quarterly_Rating_Mean,Churn_User
1515,1781,0.0,C25,2.0,3.0,06/01/20,5,3.0,455320.0,39.0,187950.0,1.0,1.0
1516,1782,1.0,C18,1.0,1.0,12/01/20,24,3.0,2429448.0,40.0,16483690.0,2.625,0.0
1517,1783,0.0,C14,0.0,1.0,12/01/20,24,3.0,1223700.0,45.0,34374620.0,3.75,0.0
1518,1784,1.0,C23,2.0,1.0,09/01/19,9,2.0,528039.0,30.0,2591250.0,1.6666666666666667,1.0
1519,1785,0.0,C27,1.0,3.0,09/01/20,2,3.0,134134.0,31.0,0.0,1.0,1.0
1520,1786,0.0,C9,1.0,1.0,03/01/19,3,1.0,190731.0,24.0,893410.0,2.0,1.0
1521,1788,1.0,C4,1.0,2.0,12/01/19,3,2.0,149088.0,32.0,0.0,1.0,1.0
1522,1789,0.0,C25,1.0,1.0,10/01/19,4,1.0,91500.0,31.0,0.0,1.0,1.0
1523,1791,0.0,C29,1.0,2.0,12/01/20,2,2.0,108754.0,41.0,0.0,1.0,0.0
1524,1792,0.0,C26,0.0,3.0,03/01/19,3,3.0,184839.0,39.0,2342890.0,2.0,1.0
1525,1793,1.0,C24,2.0,2.0,12/01/20,8,2.0,389872.0,28.0,2842880.0,2.125,0.0
1526,1795,0.0,C14,1.0,2.0,05/01/19,5,3.0,303820.0,29.0,117320.0,1.0,1.0
1527,1796,0.0,C6,2.0,2.0,12/01/19,9,2.0,559836.0,38.0,290950.0,1.0,1.0
1528,1797,0.0,C8,1.0,1.0,12/01/19,7,1.0,318682.0,25.0,768870.0,1.0,1.0
1529,1800,0.0,C3,1.0,2.0,12/01/19,6,2.0,213252.0,32.0,306770.0,1.0,1.0
1530,1801,1.0,C16,1.0,1.0,12/01/20,6,1.0,346284.0,26.0,1816830.0,2.0,0.0
1531,1802,0.0,C18,2.0,2.0,12/01/20,2,2.0,53040.0,25.0,0.0,1.0,0.0
1532,1803,0.0,C3,2.0,1.0,07/01/19,7,1.0,370398.0,34.0,-1385530.0,1.0,1.0
1533,1804,0.0,C15,2.0,3.0,11/01/20,2,3.0,173626.0,30.0,0.0,1.0,0.0
1534,1805,0.0,C19,0.0,3.0,12/01/20,7,3.0,417452.0,40.0,2589640.0,1.8571428571428572,0.0
1535,1807,0.0,C2,1.0,1.0,12/01/20,4,1.0,66324.0,29.0,341060.0,1.0,0.0
1536,1808,0.0,C6,1.0,3.0,12/01/19,12,3.0,789048.0,52.0,7067580.0,2.0,1.0
1537,1809,0.0,C22,1.0,2.0,09/01/19,4,4.0,303340.0,38.0,200000.0,1.0,1.0
1538,1810,0.0,C13,0.0,1.0,08/01/19,8,3.0,725944.0,36.0,10735670.0,2.125,1.0
1539,1811,0.0,C9,2.0,1.0,12/01/20,24,2.0,1599144.0,37.0,18027620.0,2.75,0.0
1540,1812,1.0,C23,0.0,3.0,12/01/20,1,3.0,51267.0,35.0,0.0,1.0,0.0
1541,1813,0.0,C14,2.0,4.0,10/01/19,4,4.0,352816.0,44.0,1876530.0,1.75,1.0
1542,1814,1.0,C4,0.0,1.0,12/01/19,14,4.0,1750154.0,27.0,15570900.0,2.2857142857142856,1.0
1543,1815,0.0,C3,1.0,2.0,12/01/20,4,2.0,176432.0,32.0,739760.0,1.75,0.0
1544,1816,1.0,C7,0.0,1.0,02/01/19,2,1.0,107840.0,27.0,101890.0,1.0,1.0
1545,1817,1.0,C8,1.0,1.0,12/01/20,24,3.0,1405560.0,41.0,20702280.0,3.0416666666666665,0.0
1546,1818,0.0,C25,2.0,2.0,07/01/20,3,2.0,76737.0,30.0,0.0,1.0,1.0
1547,1819,0.0,C16,1.0,1.0,12/01/20,4,1.0,121368.0,23.0,270020.0,1.0,1.0
1548,1820,1.0,C20,1.0,2.0,01/01/19,1,2.0,57083.0,37.0,0.0,1.0,1.0
1549,1823,0.0,C25,0.0,2.0,09/01/19,9,2.0,416781.0,44.0,2094860.0,1.6666666666666667,1.0
1550,1824,0.0,C26,0.0,1.0,06/01/19,6,1.0,162138.0,22.0,1856620.0,2.0,1.0
1551,1825,0.0,C13,0.0,1.0,03/01/19,3,1.0,35829.0,51.0,395400.0,1.0,1.0
1552,1826,0.0,C7,1.0,3.0,12/01/19,13,3.0,1891279.0,32.0,4899080.0,1.6923076923076923,1.0
1553,1828,0.0,C16,0.0,3.0,12/01/20,4,3.0,187464.0,34.0,1314850.0,1.75,0.0
1554,1829,1.0,C2,1.0,1.0,05/01/19,5,1.0,265905.0,32.0,0.0,1.0,1.0
1555,1830,0.0,C6,0.0,1.0,12/01/20,11,1.0,330484.0,33.0,5542490.0,2.5454545454545454,0.0
1556,1831,0.0,C5,1.0,3.0,12/01/20,6,3.0,257760.0,38.0,637320.0,1.0,0.0
1557,1832,0.0,C4,2.0,5.0,07/01/19,7,5.0,954149.0,41.0,100370.0,1.0,1.0
1558,1834,0.0,C17,0.0,2.0,07/01/19,1,2.0,39994.0,39.0,0.0,1.0,1.0
1559,1835,0.0,C1,2.0,1.0,07/01/19,7,2.0,297549.0,28.0,1533680.0,1.4285714285714286,1.0
1560,1836,1.0,C20,0.0,2.0,12/01/20,8,2.0,388368.0,34.0,2590880.0,1.75,0.0
1561,1837,0.0,C15,0.0,2.0,12/01/20,7,2.0,562576.0,30.0,4169060.0,2.2857142857142856,0.0
1562,1838,1.0,C7,2.0,1.0,02/01/19,2,1.0,44190.0,28.0,101980.0,1.0,1.0
1563,1839,0.0,C2,0.0,1.0,12/01/20,3,1.0,47583.0,38.0,0.0,1.0,0.0
1564,1840,1.0,C6,1.0,1.0,12/01/20,24,3.0,836559.0,31.0,21029470.0,2.8333333333333335,0.0
1565,1841,0.0,C24,0.0,1.0,12/01/20,24,3.0,2965560.0,33.0,32766560.0,3.0,0.0
1566,1842,1.0,C23,0.0,2.0,08/01/20,2,2.0,137674.0,28.0,0.0,1.0,1.0
1567,1843,0.0,C6,0.0,3.0,06/01/20,5,3.0,569285.0,35.0,150350.0,1.0,1.0
1568,1844,1.0,C1,1.0,1.0,03/01/19,3,1.0,52428.0,42.0,103970.0,1.0,1.0
1569,1845,0.0,C9,2.0,1.0,07/01/19,7,2.0,320677.0,30.0,2305640.0,1.8571428571428572,1.0
1570,1846,1.0,C3,1.0,2.0,10/01/20,5,2.0,207520.0,39.0,0.0,1.0,1.0
1571,1847,1.0,C24,1.0,1.0,09/01/19,9,1.0,235440.0,33.0,1682170.0,1.6666666666666667,1.0
1572,1848,0.0,C13,2.0,1.0,12/01/19,3,1.0,122013.0,28.0,0.0,1.0,1.0
1573,1849,0.0,C6,2.0,1.0,12/01/19,20,2.0,1061240.0,33.0,14208530.0,2.5,1.0
1574,1850,1.0,C20,2.0,2.0,11/01/20,7,2.0,565453.0,34.0,1684420.0,1.7142857142857142,1.0
1575,1851,1.0,C21,0.0,2.0,04/01/19,4,2.0,216720.0,41.0,290830.0,1.0,1.0
1576,1852,0.0,C3,1.0,1.0,12/01/20,24,3.0,1686476.0,55.0,29036280.0,3.3333333333333335,0.0
1577,1853,0.0,C29,2.0,1.0,09/01/19,9,4.0,1267497.0,27.0,11614440.0,2.0,1.0
1578,1854,0.0,C21,0.0,1.0,12/01/19,12,2.0,640260.0,44.0,3980110.0,2.0,1.0
1579,1855,0.0,C17,2.0,2.0,12/01/19,2,2.0,109942.0,30.0,0.0,1.0,1.0
1580,1856,1.0,C1,1.0,1.0,09/01/19,9,4.0,534879.0,50.0,20351490.0,3.0,1.0
1581,1858,1.0,C28,2.0,1.0,12/01/20,18,1.0,879480.0,27.0,26818060.0,3.1666666666666665,0.0
1582,1859,0.0,C22,0.0,1.0,12/01/20,24,1.0,893016.0,35.0,17160130.0,3.25,0.0
1583,1860,0.0,C14,1.0,2.0,12/01/19,9,2.0,339336.0,35.0,234840.0,1.0,1.0
1584,1861,0.0,C16,0.0,1.0,01/01/19,1,1.0,41796.0,39.0,0.0,1.0,1.0
1585,1862,1.0,C25,0.0,2.0,05/01/19,5,2.0,279075.0,44.0,800710.0,1.0,1.0
1586,1863,0.0,C27,1.0,2.0,11/01/20,4,2.0,314044.0,29.0,0.0,1.0,1.0
1587,1864,1.0,C29,1.0,1.0,12/01/20,24,3.0,2056512.0,34.0,29146990.0,3.375,0.0
1588,1865,0.0,C11,2.0,2.0,08/01/19,8,2.0,414112.0,41.0,3143290.0,1.75,1.0
1589,1866,0.0,C12,1.0,1.0,12/01/19,7,1.0,268912.0,33.0,473500.0,1.0,1.0
1590,1867,1.0,C20,2.0,1.0,06/01/19,6,3.0,543360.0,26.0,1850000.0,1.0,1.0
1591,1868,1.0,C27,0.0,1.0,09/01/19,9,3.0,705996.0,43.0,2357650.0,1.0,1.0
1592,1869,1.0,C21,1.0,3.0,12/01/20,12,3.0,1532844.0,33.0,4346800.0,2.0,0.0
1593,1871,0.0,C5,0.0,2.0,12/01/20,5,2.0,212865.0,29.0,2458110.0,2.4,0.0
1594,1872,1.0,C12,0.0,3.0,08/01/20,6,3.0,382434.0,36.0,0.0,1.0,1.0
1595,1873,1.0,C8,0.0,2.0,12/01/20,3,2.0,161778.0,33.0,0.0,1.0,0.0
1596,1874,0.0,C26,1.0,2.0,12/01/20,24,2.0,1334424.0,38.0,17454920.0,2.5,0.0
1597,1875,1.0,C2,2.0,1.0,12/01/20,24,3.0,1778160.0,45.0,27099710.0,2.75,0.0
1598,1876,0.0,C15,1.0,1.0,05/01/19,5,1.0,94740.0,38.0,638080.0,1.0,1.0
1599,1877,1.0,C26,0.0,1.0,12/01/19,17,5.0,1998614.0,40.0,50182840.0,3.2941176470588234,1.0
1600,1878,1.0,C6,0.0,2.0,12/01/19,18,2.0,784404.0,30.0,5587800.0,1.8333333333333333,1.0
1601,1879,0.0,C21,1.0,3.0,11/01/19,11,3.0,854117.0,46.0,4280480.0,1.2727272727272727,1.0
1602,1880,1.0,C14,0.0,2.0,12/01/20,1,2.0,66854.0,33.0,0.0,1.0,0.0
1603,1882,0.0,C17,1.0,3.0,12/01/19,8,3.0,419768.0,33.0,4453830.0,1.75,1.0
1604,1883,1.0,C12,0.0,3.0,12/01/19,4,3.0,212492.0,34.0,197080.0,1.0,1.0
1605,1884,0.0,C24,1.0,1.0,12/01/20,7,1.0,311101.0,30.0,1205820.0,1.8571428571428572,0.0
1606,1886,0.0,C16,1.0,1.0,10/01/19,10,1.0,181920.0,30.0,2895700.0,1.6,1.0
1607,1887,0.0,C20,1.0,1.0,03/01/19,3,2.0,83685.0,33.0,471290.0,1.0,1.0
1608,1888,1.0,C20,0.0,2.0,12/01/20,11,2.0,453805.0,27.0,4030510.0,2.0,0.0
1609,1889,1.0,C10,0.0,2.0,06/01/20,5,2.0,199150.0,30.0,0.0,1.0,1.0
1610,1890,1.0,C14,1.0,3.0,09/01/19,3,3.0,238797.0,32.0,0.0,1.0,1.0
1611,1891,1.0,C27,1.0,3.0,01/01/19,1,3.0,79239.0,33.0,0.0,1.0,1.0
1612,1892,0.0,C19,2.0,1.0,12/01/20,24,2.0,1625568.0,44.0,20918330.0,3.125,0.0
1613,1893,0.0,C26,1.0,5.0,12/01/19,14,5.0,1859466.0,39.0,1675670.0,1.2142857142857142,0.0
1614,1894,1.0,C7,2.0,3.0,02/01/20,1,3.0,51264.0,33.0,0.0,1.0,0.0
1615,1895,0.0,C28,2.0,1.0,08/01/20,3,1.0,101163.0,26.0,0.0,1.0,1.0
1616,1896,1.0,C15,0.0,2.0,01/01/19,1,2.0,71593.0,41.0,0.0,1.0,1.0
1617,1897,0.0,C16,2.0,2.0,12/01/19,10,4.0,1237500.0,33.0,6594920.0,1.9,1.0
1618,1898,0.0,C16,0.0,3.0,11/01/19,3,3.0,108690.0,37.0,0.0,1.0,1.0
1619,1899,0.0,C15,2.0,1.0,03/01/19,3,1.0,172743.0,30.0,221040.0,1.0,1.0
1620,1900,0.0,C13,0.0,1.0,12/01/19,8,1.0,196304.0,30.0,4413820.0,1.75,1.0
1621,1901,0.0,C11,2.0,3.0,09/01/19,3,3.0,288795.0,28.0,0.0,1.0,1.0
1622,1902,1.0,C9,0.0,2.0,09/01/20,2,2.0,78492.0,35.0,0.0,1.0,1.0
1623,1904,0.0,C14,0.0,2.0,09/01/19,9,2.0,262332.0,27.0,1228620.0,1.3333333333333333,1.0
1624,1905,0.0,C5,2.0,3.0,10/01/20,3,3.0,205254.0,29.0,213060.0,1.0,1.0
1625,1906,0.0,C23,1.0,2.0,09/01/19,9,3.0,684828.0,34.0,7265580.0,2.0,1.0
1626,1908,1.0,C8,0.0,2.0,11/01/20,4,2.0,118640.0,27.0,0.0,1.0,1.0
1627,1909,1.0,C21,2.0,3.0,12/01/19,7,3.0,256627.0,31.0,2605330.0,1.7142857142857142,1.0
1628,1911,1.0,C15,2.0,3.0,12/01/19,11,3.0,1057573.0,41.0,3842680.0,1.8181818181818181,1.0
1629,1912,1.0,C1,0.0,1.0,07/01/19,7,3.0,522123.0,25.0,2038430.0,1.4285714285714286,1.0
1630,1913,0.0,C26,0.0,2.0,04/01/19,4,2.0,129140.0,34.0,1078260.0,1.0,1.0
1631,1914,0.0,C3,2.0,1.0,12/01/20,8,1.0,384080.0,32.0,2042670.0,1.75,0.0
1632,1916,1.0,C16,2.0,1.0,05/01/19,5,1.0,173095.0,37.0,951830.0,1.6,1.0
1633,1917,0.0,C4,2.0,1.0,10/01/19,10,1.0,278670.0,31.0,5339390.0,2.5,1.0
1634,1918,1.0,C21,0.0,1.0,12/01/20,24,3.0,1600914.0,31.0,25757010.0,3.2916666666666665,0.0
1635,1919,0.0,C21,2.0,3.0,12/01/19,5,3.0,205845.0,33.0,0.0,1.0,1.0
1636,1922,0.0,C20,1.0,2.0,12/01/19,5,2.0,128025.0,27.0,0.0,1.0,1.0
1637,1924,1.0,C10,1.0,2.0,12/01/20,24,2.0,1764816.0,31.0,13626550.0,2.625,0.0
1638,1925,0.0,C4,1.0,2.0,12/01/20,1,2.0,63402.0,27.0,0.0,1.0,0.0
1639,1926,0.0,C26,2.0,1.0,05/01/19,5,1.0,147875.0,30.0,728820.0,1.0,1.0
1640,1927,0.0,C20,0.0,1.0,10/01/19,10,3.0,320430.0,42.0,2709580.0,1.3,1.0
1641,1928,0.0,C13,1.0,3.0,12/01/19,6,3.0,419634.0,29.0,485010.0,1.0,1.0
1642,1929,0.0,C9,2.0,2.0,12/01/20,12,2.0,803076.0,31.0,4184300.0,2.0,0.0
1643,1930,0.0,C29,1.0,1.0,10/01/19,10,2.0,673170.0,37.0,1061950.0,1.0,1.0
1644,1932,1.0,C7,1.0,2.0,05/01/19,5,2.0,319490.0,32.0,418100.0,1.0,1.0
1645,1933,1.0,C24,0.0,1.0,02/01/19,2,1.0,80172.0,32.0,0.0,1.0,1.0
1646,1934,0.0,C7,2.0,2.0,09/01/19,1,2.0,52518.0,26.0,0.0,1.0,1.0
1647,1935,0.0,C8,0.0,1.0,06/01/19,6,1.0,361284.0,32.0,1250540.0,2.0,1.0
1648,1936,0.0,C22,1.0,1.0,12/01/19,23,1.0,593814.0,35.0,15993490.0,2.739130434782609,0.0
1649,1937,0.0,C28,1.0,3.0,12/01/19,10,3.0,780570.0,27.0,3825400.0,1.6,1.0
1650,1938,0.0,C15,2.0,3.0,09/01/20,8,3.0,667640.0,36.0,1888150.0,1.75,1.0
1651,1939,1.0,C1,2.0,1.0,08/01/19,8,2.0,442520.0,28.0,1500210.0,1.375,1.0
1652,1941,1.0,C7,2.0,2.0,08/01/20,5,2.0,292665.0,28.0,1231750.0,1.8,1.0
1653,1942,1.0,C27,1.0,2.0,12/01/19,6,2.0,371964.0,36.0,663870.0,1.0,1.0
1654,1944,1.0,C11,1.0,1.0,09/01/19,9,1.0,171648.0,46.0,1241200.0,1.3333333333333333,1.0
1655,1947,1.0,C27,0.0,2.0,11/01/19,5,2.0,209865.0,32.0,200000.0,1.0,1.0
1656,1948,0.0,C3,1.0,1.0,12/01/20,4,1.0,118080.0,27.0,0.0,1.0,1.0
1657,1949,1.0,C3,1.0,3.0,12/01/19,13,3.0,1155817.0,31.0,3204010.0,1.2307692307692308,1.0
1658,1950,1.0,C3,0.0,2.0,01/01/20,1,2.0,28506.0,26.0,0.0,1.0,1.0
1659,1951,0.0,C29,0.0,3.0,07/01/19,2,3.0,89024.0,30.0,0.0,1.0,1.0
1660,1952,0.0,C10,2.0,1.0,12/01/19,16,1.0,544320.0,28.0,3500430.0,1.75,1.0
1661,1954,0.0,C9,0.0,1.0,12/01/19,8,1.0,393704.0,31.0,1382460.0,1.375,1.0
1662,1955,0.0,C3,1.0,3.0,12/01/20,1,3.0,79676.0,29.0,0.0,1.0,0.0
1663,1956,0.0,C14,1.0,3.0,12/01/20,6,3.0,465870.0,36.0,474230.0,1.0,0.0
1664,1957,1.0,C21,0.0,1.0,12/01/20,24,2.0,616272.0,38.0,13395500.0,2.5,0.0
1665,1958,1.0,C25,0.0,1.0,12/01/20,13,1.0,419250.0,28.0,2435610.0,1.2307692307692308,0.0
1666,1959,0.0,C26,2.0,1.0,12/01/19,14,1.0,561386.0,36.0,6006280.0,2.4285714285714284,1.0
1667,1960,1.0,C1,0.0,2.0,05/01/20,4,2.0,236676.0,30.0,0.0,1.0,1.0
1668,1962,0.0,C15,2.0,3.0,12/01/20,5,3.0,295390.0,29.0,952730.0,1.6,0.0
1669,1963,0.0,C11,0.0,2.0,09/01/20,3,2.0,140580.0,32.0,0.0,1.0,1.0
1670,1965,0.0,C19,1.0,3.0,12/01/20,3,3.0,120354.0,36.0,1183570.0,2.0,0.0
1671,1967,0.0,C29,0.0,1.0,04/01/19,4,1.0,112236.0,41.0,375220.0,1.0,1.0
1672,1968,0.0,C15,1.0,1.0,12/01/20,24,1.0,1340064.0,40.0,16747520.0,2.875,0.0
1673,1970,0.0,C20,1.0,2.0,05/01/19,5,2.0,204980.0,24.0,798510.0,1.0,1.0
1674,1971,0.0,C16,0.0,2.0,12/01/20,1,2.0,45593.0,25.0,0.0,1.0,0.0
1675,1972,1.0,C18,0.0,1.0,12/01/20,11,1.0,485507.0,29.0,3330620.0,1.8181818181818181,0.0
1676,1973,0.0,C14,1.0,1.0,03/01/19,3,1.0,156033.0,36.0,233880.0,1.0,1.0
1677,1975,1.0,C2,1.0,1.0,12/01/19,9,1.0,189387.0,36.0,3357730.0,2.3333333333333335,1.0
1678,1976,1.0,C20,2.0,2.0,01/01/19,1,2.0,51181.0,31.0,0.0,1.0,1.0
1679,1977,1.0,C8,0.0,1.0,12/01/20,16,1.0,418320.0,36.0,7227870.0,2.3125,0.0
1680,1978,0.0,C17,0.0,1.0,01/01/19,1,1.0,12553.0,41.0,0.0,1.0,1.0
1681,1979,0.0,C25,1.0,1.0,02/01/19,2,1.0,37284.0,33.0,0.0,1.0,1.0
1682,1980,0.0,C29,0.0,3.0,12/01/20,8,3.0,339064.0,36.0,899410.0,1.0,0.0
1683,1981,1.0,C27,2.0,2.0,12/01/20,5,2.0,302075.0,39.0,2131080.0,2.2,0.0
1684,1982,1.0,C1,1.0,2.0,12/01/20,14,2.0,1147104.0,34.0,6907240.0,2.0714285714285716,0.0
1685,1983,1.0,C23,2.0,1.0,09/01/19,9,2.0,688779.0,49.0,2395890.0,1.3333333333333333,1.0
1686,1984,0.0,C7,1.0,2.0,12/01/19,4,2.0,226808.0,35.0,181680.0,1.0,1.0
1687,1987,0.0,C4,2.0,2.0,11/01/19,11,2.0,741334.0,25.0,3033920.0,1.5454545454545454,1.0
1688,1988,0.0,C24,0.0,3.0,12/01/19,7,3.0,507493.0,39.0,0.0,1.0,1.0
1689,1989,0.0,C7,2.0,3.0,12/01/20,12,3.0,916656.0,37.0,4643360.0,1.75,0.0
1690,1990,0.0,C28,0.0,1.0,05/01/19,5,1.0,240485.0,22.0,3121600.0,2.6,1.0
1691,1991,0.0,C20,2.0,2.0,11/01/19,5,2.0,382125.0,30.0,1119000.0,1.6,1.0
1692,1992,1.0,C26,2.0,1.0,05/01/19,5,1.0,142490.0,35.0,1375680.0,2.0,1.0
1693,1993,0.0,C21,0.0,2.0,04/01/20,2,2.0,149906.0,32.0,0.0,1.0,1.0
1694,1994,0.0,C10,1.0,3.0,12/01/20,6,3.0,278070.0,37.0,0.0,1.0,1.0
1695,1995,0.0,C5,0.0,1.0,03/01/19,3,1.0,162873.0,34.0,87200.0,1.0,1.0
1696,1996,0.0,C13,1.0,1.0,07/01/19,7,1.0,339052.0,37.0,2866880.0,2.2857142857142856,1.0
1697,1997,0.0,C11,1.0,1.0,12/01/19,16,2.0,678528.0,35.0,7942910.0,2.5,1.0
1698,1998,0.0,C15,0.0,2.0,12/01/19,3,2.0,97569.0,36.0,0.0,1.0,1.0
1699,1999,1.0,C19,1.0,1.0,12/01/20,2,1.0,60516.0,28.0,0.0,1.0,0.0
1700,2000,0.0,C14,2.0,1.0,12/01/19,11,1.0,515526.0,25.0,1789380.0,1.2727272727272727,1.0
1701,2001,1.0,C23,1.0,1.0,12/01/20,5,1.0,197355.0,27.0,0.0,1.0,1.0
1702,2002,0.0,C6,1.0,2.0,12/01/19,18,4.0,1778778.0,35.0,24461920.0,1.8333333333333333,1.0
1703,2003,1.0,C27,1.0,2.0,12/01/20,3,2.0,162168.0,26.0,0.0,1.0,1.0
1704,2005,0.0,C13,2.0,1.0,12/01/19,5,1.0,291600.0,25.0,442400.0,1.0,1.0
1705,2007,1.0,C16,0.0,3.0,11/01/20,5,3.0,429015.0,27.0,493600.0,1.0,1.0
1706,2008,1.0,C27,0.0,1.0,12/01/20,24,2.0,675396.0,35.0,26824210.0,3.5,0.0
1707,2009,1.0,C10,0.0,1.0,12/01/19,4,1.0,243184.0,28.0,0.0,1.0,1.0
1708,2010,0.0,C25,1.0,2.0,10/01/20,10,2.0,346920.0,32.0,4293290.0,2.2,1.0
1709,2012,0.0,C3,1.0,2.0,12/01/20,12,2.0,850992.0,28.0,5893200.0,1.75,0.0
1710,2013,1.0,C20,2.0,1.0,08/01/19,8,1.0,474192.0,37.0,3015730.0,2.0,1.0
1711,2014,1.0,C8,2.0,2.0,12/01/20,11,2.0,670637.0,31.0,5352210.0,2.5454545454545454,0.0
1712,2015,1.0,C22,2.0,1.0,01/01/19,1,1.0,58203.0,33.0,0.0,1.0,1.0
1713,2016,1.0,C1,2.0,1.0,05/01/19,5,2.0,124530.0,24.0,899070.0,1.0,1.0
1714,2017,0.0,C4,1.0,1.0,08/01/19,8,2.0,428168.0,44.0,3266460.0,2.375,1.0
1715,2018,0.0,C21,0.0,2.0,12/01/20,3,2.0,89157.0,25.0,0.0,1.0,0.0
1716,2019,1.0,C16,1.0,2.0,12/01/19,7,2.0,453467.0,40.0,1154370.0,1.4285714285714286,1.0
1717,2020,0.0,C3,1.0,3.0,06/01/20,5,3.0,290655.0,33.0,212320.0,1.0,1.0
1718,2021,0.0,C25,2.0,1.0,05/01/19,5,1.0,166195.0,25.0,3136400.0,3.4,1.0
1719,2022,0.0,C23,0.0,3.0,12/01/19,8,3.0,376400.0,31.0,1069470.0,1.0,1.0
1720,2023,1.0,C8,0.0,2.0,01/01/19,1,2.0,37709.0,38.0,0.0,1.0,1.0
1721,2024,0.0,C20,2.0,1.0,12/01/19,3,1.0,65238.0,33.0,310260.0,1.0,1.0
1722,2025,0.0,C4,0.0,1.0,12/01/19,7,1.0,295638.0,29.0,1302720.0,1.4285714285714286,1.0
1723,2026,1.0,C26,2.0,1.0,12/01/20,3,1.0,108288.0,31.0,0.0,1.0,1.0
1724,2027,1.0,C8,1.0,1.0,12/01/20,24,4.0,3125880.0,36.0,36239210.0,2.375,0.0
1725,2028,1.0,C27,2.0,2.0,12/01/20,24,2.0,1110456.0,41.0,21565150.0,3.25,0.0
1726,2030,1.0,C21,0.0,2.0,12/01/20,1,2.0,42779.0,32.0,0.0,1.0,0.0
1727,2031,0.0,C4,0.0,2.0,02/01/19,2,2.0,97780.0,26.0,225060.0,1.0,1.0
1728,2032,0.0,C7,0.0,3.0,12/01/20,2,3.0,171354.0,29.0,746720.0,2.0,0.0
1729,2033,0.0,C21,2.0,1.0,06/01/19,6,1.0,307818.0,29.0,3239170.0,2.0,1.0
1730,2034,1.0,C10,2.0,1.0,12/01/19,19,2.0,1407653.0,27.0,6908370.0,1.7894736842105263,1.0
1731,2035,0.0,C6,0.0,1.0,07/01/19,7,2.0,462217.0,43.0,2141250.0,1.8571428571428572,1.0
1732,2036,1.0,C21,0.0,2.0,01/01/19,1,2.0,72393.0,28.0,0.0,1.0,1.0
1733,2037,0.0,C4,0.0,3.0,11/01/19,2,3.0,100740.0,31.0,0.0,1.0,1.0
1734,2038,1.0,C7,1.0,1.0,02/01/19,2,1.0,35374.0,23.0,0.0,1.0,1.0
1735,2039,1.0,C5,2.0,2.0,12/01/20,1,2.0,74434.0,36.0,0.0,1.0,0.0
1736,2040,0.0,C15,1.0,1.0,05/01/19,5,1.0,102950.0,25.0,859840.0,1.6,1.0
1737,2041,0.0,C22,2.0,2.0,08/01/20,3,2.0,138249.0,34.0,0.0,1.0,1.0
1738,2043,0.0,C10,0.0,3.0,12/01/20,4,3.0,376848.0,36.0,3305680.0,2.5,0.0
1739,2044,0.0,C20,0.0,2.0,12/01/19,5,2.0,193095.0,34.0,466160.0,1.0,1.0
1740,2045,0.0,C9,1.0,3.0,10/01/20,6,3.0,508836.0,25.0,794170.0,1.5,1.0
1741,2047,0.0,C29,2.0,3.0,12/01/20,17,3.0,1194284.0,36.0,8183770.0,2.176470588235294,1.0
1742,2049,1.0,C23,1.0,1.0,12/01/20,24,3.0,2421312.0,41.0,17600760.0,2.125,1.0
1743,2050,0.0,C29,2.0,2.0,12/01/20,14,2.0,1299144.0,35.0,16924970.0,3.142857142857143,0.0
1744,2052,0.0,C18,2.0,2.0,12/01/20,9,2.0,658593.0,36.0,4318000.0,2.3333333333333335,0.0
1745,2053,1.0,C24,2.0,3.0,09/01/20,4,3.0,187916.0,31.0,428840.0,1.0,1.0
1746,2054,0.0,C28,0.0,2.0,09/01/20,3,2.0,170442.0,27.0,0.0,1.0,1.0
1747,2055,0.0,C10,0.0,3.0,12/01/20,24,3.0,1014240.0,33.0,11244630.0,1.75,0.0
1748,2056,0.0,C23,0.0,3.0,11/01/20,6,3.0,602472.0,30.0,781740.0,1.0,1.0
1749,2057,1.0,C27,1.0,2.0,06/01/19,5,2.0,200990.0,32.0,454460.0,1.0,1.0
1750,2058,1.0,C8,2.0,1.0,12/01/20,4,1.0,229796.0,34.0,764970.0,1.75,0.0
1751,2059,1.0,C20,1.0,2.0,11/01/20,3,2.0,203007.0,37.0,0.0,1.0,1.0
1752,2060,0.0,C14,2.0,2.0,12/01/20,1,2.0,62011.0,30.0,0.0,1.0,0.0
1753,2061,1.0,C15,1.0,2.0,12/01/19,17,2.0,985575.0,42.0,7600110.0,2.1176470588235294,1.0
1754,2062,0.0,C10,2.0,2.0,12/01/20,9,2.0,831609.0,27.0,7387090.0,2.6666666666666665,1.0
1755,2063,0.0,C18,2.0,2.0,07/01/20,4,2.0,221892.0,33.0,0.0,1.0,1.0
1756,2064,0.0,C5,2.0,2.0,09/01/19,9,2.0,707076.0,27.0,2455760.0,1.3333333333333333,1.0
1757,2065,1.0,C11,0.0,2.0,01/01/19,1,2.0,44146.0,36.0,0.0,1.0,1.0
1758,2066,1.0,C29,2.0,2.0,06/01/19,6,2.0,379086.0,37.0,2500570.0,1.5,1.0
1759,2067,1.0,C25,2.0,1.0,11/01/20,6,1.0,130752.0,27.0,337170.0,1.0,1.0
1760,2068,0.0,C11,1.0,1.0,01/01/19,1,1.0,39750.0,37.0,0.0,1.0,1.0
